102.118.129.54 - - [08/Sep/2018:14:13:48 -0400] "GET /wp-admin HTTP/1.0" 200 4999 "http://www.mathis-humphrey.biz/category/explore/category.htm" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0; rv:1.9.4.20) Gecko/2014-09-15 07:10:27 Firefox/3.6.17"
172.78.138.203 - - [08/Sep/2018:14:14:31 -0400] "POST /wp-content HTTP/1.0" 200 4951 "http://carter.com/homepage.jsp" "Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; it-IT) AppleWebKit/535.32.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.32.7"
198.79.17.9 - - [08/Sep/2018:14:18:44 -0400] "DELETE /list HTTP/1.0" 200 5019 "http://www.gibson.com/app/list/author/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6; rv:1.9.5.20) Gecko/2011-07-19 08:58:36 Firefox/5.0"
171.255.217.130 - - [08/Sep/2018:14:20:09 -0400] "GET /app/main/posts HTTP/1.0" 500 4994 "http://kent.com/explore/about/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9) AppleWebKit/5310 (KHTML, like Gecko) Chrome/15.0.856.0 Safari/5310"
255.220.197.181 - - [08/Sep/2018:14:21:19 -0400] "PUT /explore HTTP/1.0" 200 4993 "http://mendez-chandler.net/blog/privacy/" "Mozilla/5.0 (Windows NT 6.2; sl-SI; rv:1.9.1.20) Gecko/2013-11-17 15:06:17 Firefox/3.8"
216.170.222.213 - - [08/Sep/2018:14:26:13 -0400] "GET /search/tag/list HTTP/1.0" 200 4931 "http://mendoza.net/" "Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5342 (KHTML, like Gecko) Chrome/13.0.834.0 Safari/5342"
182.41.255.152 - - [08/Sep/2018:14:27:02 -0400] "DELETE /apps/cart.jsp?appID=9988 HTTP/1.0" 200 5098 "http://www.carlson.net/tag/tag/search/search/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9; rv:1.9.6.20) Gecko/2016-05-28 22:49:33 Firefox/3.6.14"
230.27.158.147 - - [08/Sep/2018:14:29:25 -0400] "GET /explore HTTP/1.0" 200 4927 "http://www.werner.com/" "Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
80.232.8.142 - - [08/Sep/2018:14:33:18 -0400] "PUT /wp-admin HTTP/1.0" 200 4966 "http://www.johnston.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6) AppleWebKit/5330 (KHTML, like Gecko) Chrome/15.0.820.0 Safari/5330"
150.209.89.9 - - [08/Sep/2018:14:33:49 -0400] "GET /app/main/posts HTTP/1.0" 200 4996 "http://www.moses.org/app/search/explore/category/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9; rv:1.9.4.20) Gecko/2017-06-02 07:09:08 Firefox/3.8"
